               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 460,             0.12616,            0.055318,           0.0076389,             0.58683,             0.34452,             0.34848,             0.15019,              0.1131,             0.03935,            0.012812,           0.0054559,           0.0054559,           0.0054559
                 461,             0.12673,            0.054106,            0.007639,             0.58782,             0.34517,             0.34936,             0.15038,             0.11309,            0.039353,             0.01282,            0.005446,            0.005446,            0.005446
                 462,             0.12612,            0.055386,           0.0075759,             0.58137,              0.3472,               0.349,             0.15039,             0.11309,            0.039373,            0.012826,           0.0054361,           0.0054361,           0.0054361
                 463,              0.1264,            0.055966,           0.0079872,             0.58994,             0.34446,              0.3488,             0.15032,             0.11308,            0.039371,            0.012831,           0.0054262,           0.0054262,           0.0054262
                 464,             0.12624,            0.054299,            0.007745,             0.58778,             0.34506,              0.3487,             0.15047,             0.11307,            0.039378,            0.012834,           0.0054163,           0.0054163,           0.0054163
                 465,             0.12613,            0.054466,           0.0076731,             0.56976,             0.35057,             0.34935,             0.15033,             0.11306,            0.039383,            0.012833,           0.0054064,           0.0054064,           0.0054064
                 466,             0.12559,            0.054908,           0.0074263,             0.58184,             0.34548,             0.34875,             0.15057,             0.11305,            0.039363,            0.012833,           0.0053965,           0.0053965,           0.0053965
                 467,             0.12603,            0.054827,           0.0076271,             0.57679,             0.34741,             0.34871,             0.15022,             0.11304,            0.039369,            0.012833,           0.0053866,           0.0053866,           0.0053866
                 468,             0.12616,            0.055763,            0.007615,             0.58462,             0.34521,             0.34881,             0.15007,             0.11303,            0.039378,            0.012831,           0.0053767,           0.0053767,           0.0053767
                 469,             0.12614,            0.054289,           0.0075584,             0.58136,              0.3457,             0.34875,             0.15002,             0.11302,            0.039409,            0.012837,           0.0053668,           0.0053668,           0.0053668
                 470,             0.12624,            0.054936,           0.0074885,             0.55686,             0.35362,             0.34892,             0.15054,             0.11302,            0.039403,             0.01286,           0.0053569,           0.0053569,           0.0053569
                 471,             0.12662,            0.055162,           0.0076523,             0.55619,             0.35398,             0.34881,             0.15035,             0.11301,            0.039426,            0.012867,            0.005347,            0.005347,            0.005347
                 472,             0.12632,            0.056039,             0.00754,             0.56588,             0.35054,              0.3486,             0.15002,             0.11301,            0.039408,            0.012877,           0.0053371,           0.0053371,           0.0053371
                 473,             0.12627,            0.055746,           0.0074029,             0.56857,             0.34945,             0.34813,             0.15013,               0.113,            0.039419,            0.012886,           0.0053272,           0.0053272,           0.0053272
                 474,             0.12575,            0.054411,           0.0078849,             0.56899,             0.34896,             0.34765,             0.15017,               0.113,            0.039414,             0.01288,           0.0053173,           0.0053173,           0.0053173
                 475,             0.12625,            0.055256,           0.0074517,             0.56501,             0.35018,               0.348,             0.14995,               0.113,            0.039423,            0.012899,           0.0053074,           0.0053074,           0.0053074
                 476,             0.12623,            0.055511,           0.0076374,              0.5765,             0.34639,              0.3476,             0.14991,             0.11299,            0.039446,             0.01289,           0.0052975,           0.0052975,           0.0052975
                 477,             0.12622,            0.054757,           0.0075593,             0.57194,             0.34712,              0.3471,             0.14976,             0.11299,            0.039443,            0.012896,           0.0052876,           0.0052876,           0.0052876
                 478,             0.12596,            0.055336,           0.0079384,             0.57617,             0.34674,             0.34739,             0.14988,             0.11299,            0.039467,            0.012912,           0.0052777,           0.0052777,           0.0052777
                 479,             0.12651,            0.055884,           0.0073853,             0.56425,             0.34947,              0.3471,             0.15004,             0.11298,            0.039462,            0.012912,           0.0052678,           0.0052678,           0.0052678
                 480,             0.12564,            0.054288,           0.0075597,              0.5682,             0.34781,             0.34678,             0.14984,             0.11298,            0.039448,            0.012923,           0.0052579,           0.0052579,           0.0052579
                 481,             0.12636,            0.054763,           0.0075245,             0.56834,             0.34938,             0.34725,             0.14991,             0.11298,            0.039473,            0.012924,            0.005248,            0.005248,            0.005248
                 482,             0.12603,            0.054525,           0.0075194,              0.5627,              0.3517,             0.34769,             0.14978,             0.11297,            0.039462,             0.01292,           0.0052381,           0.0052381,           0.0052381
                 483,             0.12601,            0.054512,           0.0076609,             0.57851,               0.347,             0.34819,             0.15015,             0.11296,            0.039473,            0.012913,           0.0052282,           0.0052282,           0.0052282
                 484,             0.12596,             0.05532,           0.0076571,             0.57439,             0.34791,             0.34818,             0.15008,             0.11296,            0.039459,            0.012904,           0.0052183,           0.0052183,           0.0052183
                 485,             0.12613,            0.054952,           0.0074215,             0.57653,             0.34782,             0.34813,             0.14996,             0.11295,            0.039478,            0.012895,           0.0052084,           0.0052084,           0.0052084
                 486,             0.12613,            0.055517,           0.0073439,             0.57325,              0.3493,             0.34874,             0.14994,             0.11295,            0.039503,            0.012891,           0.0051985,           0.0051985,           0.0051985
                 487,             0.12582,            0.055359,           0.0076754,             0.57446,             0.34937,             0.34881,             0.14997,             0.11295,            0.039492,            0.012884,           0.0051886,           0.0051886,           0.0051886
                 488,             0.12598,            0.055139,           0.0077331,             0.57357,             0.35009,             0.34868,             0.15002,             0.11294,            0.039495,            0.012879,           0.0051787,           0.0051787,           0.0051787
                 489,             0.12613,            0.054741,           0.0076708,              0.5749,             0.34948,             0.34889,             0.15017,             0.11293,            0.039526,            0.012878,           0.0051688,           0.0051688,           0.0051688
                 490,              0.1257,            0.055453,           0.0077384,             0.57834,             0.34884,              0.3498,             0.15062,             0.11292,            0.039519,            0.012861,           0.0051589,           0.0051589,           0.0051589
                 491,             0.12537,            0.055015,            0.007579,             0.59462,             0.34359,              0.3496,             0.15054,             0.11292,             0.03951,            0.012858,            0.005149,            0.005149,            0.005149
                 492,             0.12622,            0.054755,           0.0077415,             0.59681,             0.34322,             0.35013,             0.15075,             0.11292,            0.039517,            0.012873,           0.0051391,           0.0051391,           0.0051391
                 493,             0.12629,            0.055401,           0.0075266,             0.56899,             0.35269,             0.35045,             0.15091,             0.11291,            0.039513,            0.012866,           0.0051292,           0.0051292,           0.0051292
                 494,             0.12588,            0.055097,           0.0075228,             0.56786,              0.3526,             0.35042,             0.15081,             0.11291,            0.039526,            0.012863,           0.0051193,           0.0051193,           0.0051193
                 495,             0.12605,            0.055034,           0.0074928,             0.57204,             0.35129,             0.35065,             0.15068,             0.11291,            0.039549,            0.012866,           0.0051094,           0.0051094,           0.0051094
                 496,             0.12633,             0.05521,           0.0075313,             0.56778,             0.35342,              0.3509,             0.15093,              0.1129,            0.039551,            0.012873,           0.0050995,           0.0050995,           0.0050995
                 497,             0.12585,            0.054925,           0.0075974,             0.55885,             0.35599,             0.35148,             0.15091,              0.1129,            0.039523,            0.012872,           0.0050896,           0.0050896,           0.0050896
                 498,             0.12608,            0.055424,           0.0075149,             0.54215,              0.3611,             0.35041,             0.15084,              0.1129,            0.039541,            0.012876,           0.0050797,           0.0050797,           0.0050797
                 499,             0.12617,            0.054819,           0.0075255,             0.54305,             0.36223,             0.35097,             0.15079,              0.1129,            0.039542,            0.012886,           0.0050698,           0.0050698,           0.0050698
                 500,             0.12601,            0.055002,           0.0076686,             0.55403,              0.3577,             0.35112,             0.15085,             0.11289,            0.039552,            0.012895,           0.0050599,           0.0050599,           0.0050599
                 501,             0.12559,            0.055213,            0.007578,             0.56025,             0.35601,             0.35064,             0.15092,             0.11289,             0.03954,            0.012897,             0.00505,             0.00505,             0.00505
                 502,             0.12617,            0.054738,           0.0074145,             0.53381,             0.36639,             0.35166,             0.15103,             0.11289,            0.039542,            0.012906,           0.0050401,           0.0050401,           0.0050401
                 503,             0.12543,            0.055351,           0.0073936,             0.53845,             0.36473,             0.35115,             0.15094,             0.11288,            0.039517,            0.012904,           0.0050302,           0.0050302,           0.0050302
                 504,             0.12628,            0.055231,           0.0076567,             0.53867,             0.36378,              0.3512,             0.15103,             0.11287,            0.039524,            0.012912,           0.0050203,           0.0050203,           0.0050203
                 505,             0.12612,            0.055297,           0.0073511,             0.59622,             0.34385,             0.35132,              0.1512,             0.11286,            0.039521,            0.012921,           0.0050104,           0.0050104,           0.0050104
                 506,              0.1265,            0.054526,           0.0075355,             0.56001,             0.35652,             0.35194,              0.1513,             0.11286,            0.039552,             0.01292,           0.0050005,           0.0050005,           0.0050005
                 507,             0.12597,            0.055111,           0.0076643,             0.56884,             0.35321,             0.35088,             0.15143,             0.11285,             0.03955,              0.0129,           0.0049906,           0.0049906,           0.0049906
                 508,             0.12612,            0.054744,           0.0075195,             0.56942,             0.35336,              0.3518,             0.15154,             0.11284,            0.039534,            0.012898,           0.0049807,           0.0049807,           0.0049807
                 509,             0.12618,            0.055293,           0.0074196,             0.57248,             0.35254,             0.35135,             0.15164,             0.11283,            0.039534,            0.012895,           0.0049708,           0.0049708,           0.0049708
                 510,             0.12607,            0.054577,           0.0075454,             0.57108,             0.35332,             0.35144,             0.15174,             0.11283,            0.039538,            0.012901,           0.0049609,           0.0049609,           0.0049609
                 511,             0.12663,            0.055029,            0.008658,             0.56982,             0.35387,             0.35131,             0.15159,             0.11283,            0.039545,            0.012913,            0.004951,            0.004951,            0.004951
                 512,              0.1262,            0.055214,           0.0075539,             0.55167,             0.35876,             0.35146,             0.15185,             0.11282,             0.03955,            0.012925,           0.0049411,           0.0049411,           0.0049411
                 513,             0.12595,            0.055633,           0.0074764,             0.56762,             0.35279,             0.35139,             0.15162,             0.11283,            0.039545,            0.012935,           0.0049312,           0.0049312,           0.0049312
                 514,             0.12538,            0.054853,           0.0075576,                0.57,             0.35214,             0.35163,             0.15167,             0.11282,            0.039551,             0.01294,           0.0049213,           0.0049213,           0.0049213
                 515,             0.12609,            0.054609,           0.0074139,             0.54816,             0.35873,             0.35122,             0.15096,             0.11282,            0.039556,            0.012945,           0.0049114,           0.0049114,           0.0049114
                 516,             0.12595,            0.054749,           0.0074385,             0.54391,             0.36054,             0.35133,             0.15099,             0.11282,            0.039543,            0.012948,           0.0049015,           0.0049015,           0.0049015
                 517,             0.12586,            0.055307,           0.0073703,             0.54477,             0.36167,             0.35171,             0.15077,             0.11282,            0.039552,            0.012952,           0.0048916,           0.0048916,           0.0048916
                 518,             0.12592,            0.054798,           0.0072785,             0.56076,             0.35703,             0.35228,              0.1509,             0.11281,             0.03956,            0.012955,           0.0048817,           0.0048817,           0.0048817
                 519,             0.12534,            0.055018,           0.0075013,             0.56461,             0.35571,             0.35213,             0.15075,             0.11281,            0.039549,            0.012954,           0.0048718,           0.0048718,           0.0048718
                 520,             0.12599,            0.054743,           0.0073303,             0.56763,             0.35589,             0.35211,              0.1508,             0.11281,            0.039543,            0.012951,           0.0048619,           0.0048619,           0.0048619
                 521,             0.12594,            0.055542,           0.0073765,             0.56889,             0.35481,             0.35195,             0.15088,             0.11281,             0.03957,            0.012954,            0.004852,            0.004852,            0.004852
                 522,             0.12578,            0.055113,           0.0075428,             0.57282,             0.35364,              0.3525,             0.15104,              0.1128,             0.03961,            0.012948,           0.0048421,           0.0048421,           0.0048421
                 523,             0.12538,            0.054949,           0.0074831,              0.5842,             0.35005,             0.35222,             0.15093,              0.1128,            0.039587,            0.012954,           0.0048322,           0.0048322,           0.0048322
                 524,              0.1254,            0.054551,           0.0075079,             0.57912,             0.35128,             0.35237,             0.15131,             0.11279,            0.039569,             0.01296,           0.0048223,           0.0048223,           0.0048223
                 525,             0.12575,            0.055102,           0.0075032,             0.57901,             0.35117,             0.35264,             0.15156,             0.11278,            0.039588,            0.012963,           0.0048124,           0.0048124,           0.0048124
                 526,             0.12572,            0.055041,            0.007447,             0.56906,             0.35345,             0.35177,             0.15154,             0.11277,             0.03959,            0.012964,           0.0048025,           0.0048025,           0.0048025
                 527,             0.12579,            0.054629,           0.0073457,             0.56448,             0.35537,             0.35198,             0.15201,             0.11277,            0.039597,            0.012978,           0.0047926,           0.0047926,           0.0047926
                 528,              0.1261,            0.055343,           0.0073287,             0.57967,             0.35052,             0.35245,             0.15168,             0.11276,            0.039586,            0.012994,           0.0047827,           0.0047827,           0.0047827
                 529,             0.12572,            0.055191,           0.0074385,             0.57963,              0.3525,             0.35344,             0.15194,             0.11276,            0.039597,            0.013007,           0.0047728,           0.0047728,           0.0047728
                 530,              0.1258,            0.054954,           0.0073418,             0.56054,             0.35863,             0.35319,             0.15218,             0.11275,            0.039599,            0.013012,           0.0047629,           0.0047629,           0.0047629
                 531,             0.12625,              0.0548,           0.0077588,             0.56537,             0.35752,             0.35364,             0.15212,             0.11274,            0.039608,            0.013013,            0.004753,            0.004753,            0.004753
                 532,             0.12616,            0.054786,           0.0074391,             0.56925,             0.35792,             0.35476,             0.15237,             0.11273,            0.039617,            0.013018,           0.0047431,           0.0047431,           0.0047431
                 533,               0.126,            0.055705,           0.0074236,             0.56131,             0.36044,             0.35492,              0.1523,             0.11272,            0.039626,            0.013019,           0.0047332,           0.0047332,           0.0047332
                 534,             0.12577,            0.055201,           0.0074638,             0.56602,             0.35923,             0.35423,              0.1523,             0.11272,            0.039602,            0.013023,           0.0047233,           0.0047233,           0.0047233
                 535,             0.12554,            0.054936,            0.007539,             0.56095,             0.36088,             0.35409,             0.15246,             0.11271,            0.039634,            0.013019,           0.0047134,           0.0047134,           0.0047134
                 536,             0.12622,            0.054463,           0.0073108,             0.54925,             0.36535,             0.35406,             0.15275,              0.1127,            0.039607,            0.013005,           0.0047035,           0.0047035,           0.0047035
                 537,              0.1256,            0.054717,           0.0073646,             0.56124,             0.36124,             0.35463,             0.15259,              0.1127,            0.039609,            0.013004,           0.0046936,           0.0046936,           0.0046936
                 538,             0.12592,            0.055323,           0.0072847,             0.57095,             0.35806,             0.35511,             0.15263,              0.1127,            0.039612,            0.013004,           0.0046837,           0.0046837,           0.0046837
                 539,             0.12564,            0.055304,           0.0074638,             0.56122,             0.36156,             0.35447,             0.15263,              0.1127,            0.039607,            0.013007,           0.0046738,           0.0046738,           0.0046738
                 540,             0.12594,            0.056024,            0.007267,              0.5629,             0.36047,             0.35437,             0.15282,              0.1127,            0.039607,            0.013005,           0.0046639,           0.0046639,           0.0046639
                 541,             0.12628,            0.054796,           0.0074952,             0.56363,             0.35969,             0.35392,              0.1526,              0.1127,            0.039631,            0.013001,            0.004654,            0.004654,            0.004654
                 542,              0.1256,            0.055036,           0.0076254,             0.55866,             0.36132,             0.35429,             0.15274,              0.1127,            0.039608,            0.012995,           0.0046441,           0.0046441,           0.0046441
                 543,             0.12593,            0.055043,           0.0074191,             0.56593,             0.35952,             0.35437,             0.15267,              0.1127,             0.03962,            0.012992,           0.0046342,           0.0046342,           0.0046342
                 544,               0.126,             0.05421,           0.0074387,              0.5647,             0.36095,             0.35503,             0.15283,             0.11269,             0.03962,            0.012989,           0.0046243,           0.0046243,           0.0046243
                 545,             0.12541,            0.055537,           0.0075211,             0.56054,             0.36209,             0.35457,             0.15282,             0.11268,            0.039608,            0.012998,           0.0046144,           0.0046144,           0.0046144
                 546,             0.12589,            0.054934,           0.0074749,             0.56091,             0.36226,             0.35473,              0.1532,             0.11268,            0.039601,            0.013006,           0.0046045,           0.0046045,           0.0046045
                 547,             0.12594,            0.055145,           0.0074886,             0.55877,             0.36242,             0.35401,             0.15333,             0.11267,            0.039628,            0.013014,           0.0045946,           0.0045946,           0.0045946
                 548,             0.12603,            0.054569,           0.0072599,             0.55775,             0.36305,             0.35478,             0.15351,             0.11266,            0.039618,            0.013022,           0.0045847,           0.0045847,           0.0045847
                 549,              0.1257,            0.055348,           0.0071894,             0.55862,             0.36232,             0.35484,             0.15351,             0.11266,            0.039618,            0.013029,           0.0045748,           0.0045748,           0.0045748
                 550,             0.12613,            0.054749,           0.0073205,             0.55666,              0.3619,             0.35434,             0.15378,             0.11265,            0.039619,            0.013028,           0.0045649,           0.0045649,           0.0045649
                 551,             0.12596,             0.05444,           0.0073899,             0.54918,             0.36404,             0.35561,             0.15456,             0.11263,            0.039628,            0.013034,            0.004555,            0.004555,            0.004555
                 552,             0.12611,            0.055066,           0.0073086,              0.5486,             0.36389,             0.35498,             0.15452,             0.11263,            0.039616,             0.01304,           0.0045451,           0.0045451,           0.0045451
                 553,             0.12512,            0.054919,           0.0073821,             0.56769,             0.35764,             0.35557,             0.15456,             0.11262,            0.039604,            0.013034,           0.0045352,           0.0045352,           0.0045352
                 554,             0.12547,            0.054665,           0.0073084,             0.56829,             0.35786,             0.35537,             0.15465,             0.11261,            0.039598,            0.013035,           0.0045253,           0.0045253,           0.0045253
                 555,             0.12594,            0.055225,           0.0072669,             0.57229,             0.35641,             0.35559,             0.15504,             0.11261,            0.039613,            0.013025,           0.0045154,           0.0045154,           0.0045154
                 556,             0.12606,            0.055171,           0.0071367,             0.57203,             0.35629,             0.35501,             0.15505,             0.11262,            0.039636,            0.013033,           0.0045055,           0.0045055,           0.0045055
                 557,             0.12563,            0.055709,           0.0072773,             0.56743,             0.35758,             0.35473,             0.15499,             0.11262,            0.039614,            0.013031,           0.0044956,           0.0044956,           0.0044956
                 558,             0.12537,            0.054751,           0.0074232,             0.54607,             0.36559,             0.35499,              0.1548,             0.11261,            0.039644,            0.013036,           0.0044857,           0.0044857,           0.0044857
                 559,             0.12571,            0.054767,           0.0073824,              0.5491,             0.36567,             0.35462,             0.15464,             0.11261,             0.03963,             0.01303,           0.0044758,           0.0044758,           0.0044758
                 560,             0.12557,            0.054303,           0.0075869,             0.55288,             0.36498,             0.35489,             0.15488,             0.11261,            0.039651,            0.013016,           0.0044659,           0.0044659,           0.0044659
                 561,             0.12622,            0.054495,           0.0072409,             0.55111,             0.36623,             0.35602,             0.15534,             0.11261,            0.039669,            0.013018,            0.004456,            0.004456,            0.004456
                 562,             0.12574,            0.054699,           0.0072424,             0.55248,             0.36616,             0.35528,             0.15529,             0.11261,            0.039643,            0.013027,           0.0044461,           0.0044461,           0.0044461
                 563,             0.12551,            0.054266,           0.0073977,             0.56354,             0.36072,             0.35527,              0.1555,              0.1126,            0.039656,            0.013021,           0.0044362,           0.0044362,           0.0044362
                 564,             0.12588,            0.054737,           0.0074055,             0.57001,             0.35876,             0.35544,             0.15555,              0.1126,            0.039644,            0.013018,           0.0044263,           0.0044263,           0.0044263
                 565,             0.12608,             0.05489,           0.0073134,             0.55414,             0.36401,             0.35546,             0.15571,             0.11259,            0.039655,            0.013005,           0.0044164,           0.0044164,           0.0044164
                 566,              0.1263,            0.054971,           0.0072834,             0.59336,             0.35084,              0.3553,             0.15568,              0.1126,            0.039663,            0.013024,           0.0044065,           0.0044065,           0.0044065
                 567,             0.12568,            0.054739,            0.007242,             0.56799,             0.35887,              0.3548,             0.15581,              0.1126,            0.039681,            0.013026,           0.0043966,           0.0043966,           0.0043966
                 568,             0.12563,            0.054952,           0.0076474,             0.56757,              0.3586,              0.3547,             0.15575,              0.1126,            0.039699,            0.013025,           0.0043867,           0.0043867,           0.0043867
                 569,             0.12607,              0.0546,           0.0074355,             0.56335,             0.36041,             0.35483,             0.15608,             0.11259,            0.039682,            0.013023,           0.0043768,           0.0043768,           0.0043768
                 570,             0.12614,            0.054891,           0.0071439,             0.56997,             0.35825,             0.35544,             0.15618,             0.11259,            0.039657,            0.013021,           0.0043669,           0.0043669,           0.0043669
                 571,             0.12556,            0.054767,           0.0072375,              0.5671,             0.35921,             0.35586,             0.15642,             0.11259,            0.039673,            0.013018,            0.004357,            0.004357,            0.004357
                 572,             0.12563,            0.055102,           0.0072264,             0.57213,             0.35759,              0.3553,             0.15593,             0.11259,            0.039694,            0.013017,           0.0043471,           0.0043471,           0.0043471
                 573,             0.12599,            0.054709,           0.0072332,             0.57289,             0.35737,             0.35604,             0.15626,             0.11259,            0.039689,            0.013023,           0.0043372,           0.0043372,           0.0043372
                 574,             0.12583,            0.055106,           0.0073651,             0.56338,             0.36016,             0.35572,              0.1562,             0.11259,             0.03968,            0.013043,           0.0043273,           0.0043273,           0.0043273
                 575,             0.12569,            0.055045,           0.0071493,             0.57249,             0.35765,             0.35594,             0.15606,             0.11259,             0.03968,            0.013057,           0.0043174,           0.0043174,           0.0043174
                 576,             0.12565,            0.054785,           0.0072712,             0.57427,             0.35726,             0.35597,             0.15618,             0.11259,            0.039714,            0.013056,           0.0043075,           0.0043075,           0.0043075
                 577,             0.12538,            0.055339,           0.0074178,             0.59736,             0.34948,             0.35581,             0.15605,             0.11259,            0.039711,             0.01306,           0.0042976,           0.0042976,           0.0042976
                 578,             0.12556,            0.054298,           0.0072301,             0.59592,             0.35042,              0.3559,             0.15609,             0.11259,            0.039726,            0.013066,           0.0042877,           0.0042877,           0.0042877
                 579,               0.126,            0.054561,            0.007397,             0.59468,             0.35098,              0.3559,               0.156,             0.11258,            0.039719,            0.013075,           0.0042778,           0.0042778,           0.0042778
                 580,              0.1257,            0.055155,           0.0070804,             0.59188,             0.35204,             0.35588,             0.15609,             0.11257,            0.039734,            0.013065,           0.0042679,           0.0042679,           0.0042679
                 581,              0.1257,            0.054186,            0.007353,             0.59518,             0.35154,              0.3564,             0.15592,             0.11257,            0.039694,            0.013071,            0.004258,            0.004258,            0.004258
                 582,             0.12621,            0.053912,           0.0071903,             0.59503,             0.35119,             0.35633,             0.15635,             0.11256,            0.039723,            0.013065,           0.0042481,           0.0042481,           0.0042481
                 583,             0.12555,            0.054786,           0.0072033,             0.59496,             0.35139,             0.35621,             0.15605,             0.11255,            0.039748,            0.013072,           0.0042382,           0.0042382,           0.0042382
                 584,             0.12592,            0.055507,           0.0074165,               0.589,              0.3526,             0.35627,             0.15605,             0.11254,            0.039743,            0.013079,           0.0042283,           0.0042283,           0.0042283
                 585,             0.12594,            0.054591,           0.0070419,             0.59002,             0.35109,             0.35524,             0.15614,             0.11253,            0.039739,            0.013082,           0.0042184,           0.0042184,           0.0042184
                 586,             0.12547,            0.054813,           0.0073835,             0.61461,             0.34388,             0.35501,             0.15622,             0.11253,            0.039738,            0.013073,           0.0042085,           0.0042085,           0.0042085
                 587,              0.1255,            0.054718,           0.0073323,             0.59371,             0.35167,             0.35587,             0.15652,             0.11253,            0.039749,            0.013064,           0.0041986,           0.0041986,           0.0041986
                 588,             0.12537,            0.054754,           0.0072414,             0.59383,             0.35181,              0.3558,              0.1564,             0.11252,            0.039751,            0.013047,           0.0041887,           0.0041887,           0.0041887
                 589,             0.12586,            0.055457,           0.0072263,             0.60011,             0.35001,              0.3557,             0.15643,             0.11252,            0.039752,            0.013038,           0.0041788,           0.0041788,           0.0041788
                 590,             0.12545,            0.054788,            0.007476,             0.59908,             0.34978,             0.35586,             0.15654,             0.11252,            0.039743,            0.013025,           0.0041689,           0.0041689,           0.0041689
                 591,             0.12594,            0.055049,           0.0072143,             0.59626,             0.35068,             0.35555,             0.15642,             0.11252,             0.03975,            0.013024,            0.004159,            0.004159,            0.004159
                 592,             0.12538,            0.054699,           0.0072367,             0.60286,             0.34769,             0.35507,             0.15639,             0.11252,            0.039767,            0.013038,           0.0041491,           0.0041491,           0.0041491
                 593,              0.1254,            0.054451,           0.0072531,             0.59167,             0.35227,             0.35553,              0.1562,             0.11251,            0.039745,            0.013041,           0.0041392,           0.0041392,           0.0041392
                 594,             0.12536,            0.055664,           0.0072166,                0.59,             0.35202,             0.35529,             0.15617,             0.11251,            0.039755,            0.013052,           0.0041293,           0.0041293,           0.0041293
                 595,             0.12575,            0.054628,           0.0071076,             0.60006,             0.34927,             0.35535,             0.15649,              0.1125,            0.039778,            0.013059,           0.0041194,           0.0041194,           0.0041194
                 596,             0.12598,            0.055348,           0.0071116,             0.60172,             0.34839,             0.35502,             0.15612,             0.11249,            0.039785,            0.013053,           0.0041095,           0.0041095,           0.0041095
                 597,             0.12497,             0.05439,           0.0071743,             0.56648,             0.36121,             0.35559,              0.1564,             0.11248,            0.039764,            0.013047,           0.0040996,           0.0040996,           0.0040996
                 598,               0.126,            0.055252,           0.0070355,             0.56964,             0.35965,             0.35509,              0.1563,             0.11248,            0.039766,            0.013041,           0.0040897,           0.0040897,           0.0040897
                 599,             0.12542,            0.054905,           0.0073356,             0.59289,             0.35153,             0.35521,             0.15645,             0.11247,            0.039793,             0.01303,           0.0040798,           0.0040798,           0.0040798
                 600,             0.12571,            0.055095,           0.0069369,             0.60331,             0.34909,             0.35578,             0.15677,             0.11246,            0.039788,            0.013023,           0.0040699,           0.0040699,           0.0040699
                 601,             0.12561,            0.055145,           0.0073275,             0.61066,             0.34848,             0.35683,             0.15709,             0.11246,            0.039794,            0.013027,             0.00406,             0.00406,             0.00406
                 602,             0.12575,            0.055376,           0.0069881,             0.59895,             0.35163,             0.35654,             0.15693,             0.11245,            0.039789,            0.013015,           0.0040501,           0.0040501,           0.0040501
                 603,             0.12571,            0.054686,           0.0074668,             0.59947,             0.35217,             0.35722,             0.15715,             0.11244,            0.039792,            0.013007,           0.0040402,           0.0040402,           0.0040402
                 604,             0.12547,            0.054122,           0.0071654,             0.59152,             0.35451,             0.35666,             0.15706,             0.11244,            0.039803,            0.013008,           0.0040303,           0.0040303,           0.0040303
                 605,             0.12603,            0.054415,           0.0072553,             0.57327,             0.36009,             0.35697,             0.15691,             0.11243,            0.039798,            0.012995,           0.0040204,           0.0040204,           0.0040204
                 606,              0.1252,            0.055329,           0.0072492,             0.57472,             0.35985,             0.35665,             0.15664,             0.11243,            0.039795,            0.012992,           0.0040105,           0.0040105,           0.0040105
                 607,             0.12518,            0.054657,           0.0070989,             0.58885,             0.35539,             0.35679,             0.15644,             0.11243,            0.039823,            0.012994,           0.0040006,           0.0040006,           0.0040006
                 608,             0.12551,            0.054941,           0.0072628,             0.57844,             0.35851,              0.3568,             0.15668,             0.11243,            0.039823,            0.013004,           0.0039907,           0.0039907,           0.0039907
                 609,              0.1252,            0.054027,            0.007282,             0.57586,             0.35811,             0.35635,             0.15683,             0.11242,            0.039827,            0.013001,           0.0039808,           0.0039808,           0.0039808
                 610,             0.12534,            0.054478,           0.0070936,             0.57411,             0.35773,             0.35593,             0.15681,             0.11241,             0.03983,            0.012997,           0.0039709,           0.0039709,           0.0039709
                 611,             0.12569,            0.053958,           0.0070936,             0.57344,             0.35779,             0.35647,             0.15672,             0.11242,            0.039842,            0.012994,            0.003961,            0.003961,            0.003961
                 612,             0.12524,            0.054407,            0.007202,             0.56287,             0.36133,              0.3565,             0.15686,             0.11242,            0.039857,            0.013002,           0.0039511,           0.0039511,           0.0039511
                 613,             0.12542,             0.05477,           0.0071706,             0.57184,             0.35792,             0.35626,             0.15662,              0.1124,            0.039843,            0.012992,           0.0039412,           0.0039412,           0.0039412
